text,text_en
바닐라라떼가 부드럽고 맛있어서 다음에 또 먹으러 오고 싶어요.,"The vanilla latte is smooth and delicious, so I want to come back to try it again next time."
다만 하나의 단점이 있다면 소금이 많이 뿌려진 편이라 다른 소금빵들에 비해 담백함 보다는 짭짤한 맛이 강렬하게 느껴졌어요!,"The only downside is that it is sprinkled with a lot of salt, so it tastes more salty than light compared to other salt breads!"
우연히 지나가다 먹어본 후로 자꾸 생각나서 재방문했습니다.,"After I happened to pass by and tried it, I kept thinking about it and came back again."
처음 고른 차를 먹었을 때 취향이 아니었는데 두번째 우린 차로 먹으니 너무 맛있더라구요,"The first time I tried the tea I chose, I didn't like it, but the second time we tried it, it was really delicious."
지나갈때마다 줄 서있는 집 그래도 회전율 좋은편 빵은 당연히 안에 좋은 버터 듬뿍 넣어 만들어 맛잇다 소금빵 러버라면 한번쯤은 가본집,"There's a line every time you pass by this place. But the turnover rate is good. The bread is of course made with plenty of good butter and is delicious. If you're a salt bread lover, this is a place you should go to at least once."
"지난번엔 만석이라 아쉽게 못갔는데 오늘은 운좋게 들어왔어요 :) 구테 넛 슈페너 고소 달달해서 맛있었고, 초콜릿라떼도 달달해서 좋았어요!","Unfortunately, I couldn't go last time because it was full, but I was lucky enough to get in today :) The Gute Nut Spener was sweet and delicious, and the chocolate latte was also sweet and good!"
성수 근처 카페중에 넓고 대화하기도 좋아요!,"Among the cafes near Seongsu, it's spacious and great for conversation!"
"4개 1세트(12,000)만 구매 가능해서 키오스크로 구매하고 픽업 줄 서서 받음","Only 1 set of 4 (12,000) can be purchased, so purchase at the kiosk and wait in line for pickup."
정신없는 성수에서 여유 잇고 자리 편해요!,You can relax in hectic Seongsu and the seats are comfortable!
"인테리어도 예쁘고, 맛있어요!!",The interior is pretty and delicious!!
음료도 맛있고 디저트도 하나같이 다 예쁘고 달달해서 행복했어요,I was happy because the drinks were delicious and all the desserts were pretty and sweet.
케이크가 너무 예쁘더라구요:),The cake was so pretty :)
먹어본 소금빵 중에 어나더레벨이에요.,It's another level of salt bread I've ever tasted.
"리뷰이벤트 쓰면 시그니처 1잔 무료제공이라고 계산대 앞, 테이블마다 적혀 있는데 직원 두분 다 표정이 너무 안좋아요","There is a sign in front of the cash register and on each table that says if you use the review event, you will get a free signature drink, but both employees have very sad expressions."
너무너무 맛있어요!!,"It's so, so delicious!!"
버터가 아주 많이 들어간 소금빵이라 맛이 없을수가 없이 맛있음,"It's salt bread with a lot of butter, so it's incredibly delicious."
여기 바닐라빈라떼 고소해서(원두 신맛으로도 변경 가능해요!) 정말 맛있었어요!,The vanilla bean latte here was savory (you can also change the flavor to sour beans!) and it was really delicious!
"영국 가정집 느낌 제대로~ 이국적인 인테리어, 편안한 분위기와 배경 음악도 감미롭고 좋아요.","It feels like a British home~ Exotic interior, comfortable atmosphere and background music are sweet and nice."
급 서울볼일보러 가는길 근처 맛집 검색시작 너무 일찍도착해 아침먹으러 먼저갔다,"On my way to run errands in Seoul, I started searching for nearby restaurants. I arrived too early, so I went to have breakfast first."
특이한 음료 많고 날씨 좋은 지금 야외에 앉아 있기 좋아요.,It's nice to sit outside now that there are so many unique drinks and the weather is nice.
"따뜻한 감잎차 마셨고, 향긋하고 따뜻해서 겨울에 딱이였어요,,,","I drank warm persimmon leaf tea, and it was fragrant and warm, perfect for winter."
깨끗하고 음료종류가 많아서 대화하러오기 좋아요~!,"It's clean and has a lot of drinks, so it's great to come for conversation!"
역시 공차는 펄 맛집 🧋,"Of course, Gongcha is a Pearl restaurant 🧋"
2개씩도 팔아주셨으면합니다,I would like you to sell 2 of each.
라떼 맛있고 얼그레이 케잌도 맛있어요.,The latte is delicious and the Earl Gray cake is also delicious.
커피가 맛있어요 ◡̈,The coffee is delicious ◡̈
갓 나온 아이를 먹어서인지 숙성이 조금만 더 됐더라면 싶었지만 조용히 흡입했습니다,"I wish it had matured a little more, perhaps because I ate a baby that was just born, but I quietly inhaled it."
"나오기전 들른 화장실도 임팩트 있었는데, 거울샷 찍으면 이쁜 구조에 다크한 로얄블루 컬러로 얼라인한 변기와 집기까지 고급짐","The restroom I stopped by before leaving was also impactful. If you take a picture of the mirror, you will see that it has a beautiful structure and is luxurious, with a dark royal blue colored toilet and fixtures."
주말에 방문했을땐 줄이 너무 길어서 왠지 사먹을 엄두도 안 났는데 평일에 방문하니 줄이 많이 길지않아 좋았어요!,"When I visited on the weekend, the line was so long that I didn't even dare to buy it, but when I visited on a weekday, the line wasn't that long, which was nice!"
저녁에 가니 성수 메인길이 보이면서 뷰가 너무 예뻤고 사람들로 꽉찬 카페였지만 다들 조용조용하는 분이기라 오붓하게 대화나누기 좋은 카페에요.,"When I went in the evening, I could see the main street of Seongsu and the view was very pretty. It was a cafe full of people, but everyone was quiet, so it was a great cafe for intimate conversation."
먹어보니 겉은 감자칩 같은 식감에 짭짤한 맛이 느껴지면서 속은 완전 버터때문에 쫀쫀한 결이 있어서 정말 맛있었어요.,"When I tried it, it had a potato chip-like texture on the outside with a salty taste, but the inside had a chewy texture due to the butter, so it was really delicious."
시간 되자마자 바로 입장할 수 있어서 좋았고 직원분들도 친절하게 설명해 주셔서 편하게 구경할 수 있었습니다!!,"It was nice to be able to enter as soon as the time was right, and the staff was kind enough to explain things, so I was able to look around comfortably!!"
"달콤한 휘핑크림, 부드러운 밀크 번으로 영국과 북유럽 감성 그대로 즐길 수 있던 셈라는 부드럽고 촉촉하면서도 달콤한 맛이 완전 중독인데, ﻿특히 헨리스플랏의 셈라는 애플망고를 넣어 상큼달달한 맛과 식감까지 더해진 것이 특징이더라구요.","Semla, which can be enjoyed with the same British and Northern European sensibility with sweet whipped cream and a soft milk bun, is completely addictive with its soft, moist and sweet taste. In particular, Henry's Plat's Semla is characterized by the addition of apple mango, adding a refreshing and sweet taste and texture."
성수 지나다가 본 카페 나중에 가야지 하다 드디어 왔어요,I saw this cafe while passing through Seongsu and decided to go there later and finally came.
아침 빵나온시간에 가니깐 바로 구입했네요,"I went when bread came out in the morning, so I bought it right away."
"👍🏻 주택 한 채를 전체로 운영하고, 1, 2층 전부 인테리어가 예뻐서 눈길 가는 곳마다 포토존 그 자체예요.","👍🏻 It is operated as an entire house, and the interior of both the first and second floors is beautiful, so wherever you look, it is a photo zone itself."
먹어본 소금빵중에 버터향 제일 진하고 바닥도 약간 바삭 소금빵 그닥 좋아하지는 않는데 여기껀 또 사먹을거같아요,"Of all the salt breads I've ever had, it has the strongest buttery flavor and the bottom is a bit crispy. I don't really like salt bread, but I think I'll buy this one again."
왜 대한민국이 김봉진 의장의 다음 발걸음에 주목하는지를 확인할 수 있었다.,I was able to see why the Republic of Korea is paying attention to Chairman Kim Bong-jin's next step.
"🫶 직원분들도 너무 친절하시고, 매장 분위기도 감각적으로 꾸며져 있어서 사진 찍기에도 딱이에요","🫶 The staff are very friendly, and the store atmosphere is tastefully decorated, making it perfect for taking pictures."
낱개는 없고 4개 세트만 있어서 구입했는데 집에 와서 3개 바로 먹었어요,"I bought it as a set of 4, not individually, but I ate 3 right away when I got home."
성수동 놀러오면 무조건 들리는 소금빵 맛집 따끈한거 바로 먹으면 더 맛있어요,A salt bread restaurant that you always visit when you visit Seongsu-dong. It tastes better if you eat it hot right away.
유명해서 먹어봤어요 후기에 포장해서 가져가면 특별할게없고 바로먹어야 맛있대서 바로먹을것만주문 맛있긴했는데 다르곳보다 더맛있는지는 잘;; 포장이 이쁘긴한데 그거한다고줄만길어지는 느낌이라 바로먹을 저희같은사람은 받자마자 풀러서 ;;그냥 물어보고 봉투째 주셔도될듯,"I tried it because it was famous. According to the review, there is nothing special if you take it home and it tastes good only if you eat it right away, so I only ordered the food to eat right away. It was delicious, but I don't know if it tastes better than other places;; The packaging is pretty, but it feels like the line is getting longer, so for people like us who want to eat right away, we unwrap it as soon as we receive it;; You could just ask and have them give you the whole bag."
